species_binom,Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,LATLONG
Acacia_dimidiata,1864,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,14.6,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_dimidiata,1866,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,27,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_dimidiata,1986,Schulze_1998,Fabaceae,Acacia,woody,long,1,EcM-AM,-14.3,132.091389,21.56,NA,NA,NA,NA,NA,-14.3132.091389
Acacia_dunnii,2126,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-16.0072222,125.5891667,22.537,NA,515.684,NA,22.88166127,NA,-16.0072222125.5891667
Acacia_dunnii,2135,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-16.0275,125.2313889,20.2,0.468,508.063,43.16239316,25.15163366,1085.604701,-16.0275125.2313889
Acacia_dunnii,2153,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-15.4508333,128.1202778,19.814,NA,503.877,NA,25.43035228,NA,-15.4508333128.1202778
Acacia_dunnii,2152,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-15.5852778,127.7633333,17.823,NA,494.448,NA,27.74213095,NA,-15.5852778127.7633333
Acacia_effusifolia,2025,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-29.015,118.8908333,19.561,NA,504.141,NA,25.77276213,NA,-29.015118.8908333
Acacia_effusifolia,2021,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-29.7230556,119.4891667,18.325,NA,536.781,NA,29.29227831,NA,-29.7230556119.4891667
Acacia_elachantha,2113,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-19.9727778,120.2205556,17.001,0.359,501.712,47.35654596,29.51073466,1397.526462,-19.9727778120.2205556
Acacia_eriopoda,2161,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-17.3991667,128.2830556,22.411,NA,491.565,NA,21.93409486,NA,-17.3991667128.2830556
Acacia_falcata,1757,Niinemets_2009,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.68,150.755,21,0.66,526,31.81818182,25.04761905,796.969697,-33.68150.755
Acacia_falcata,1758,Niinemets_2009,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.68,150.755,18.7,0.426,532,43.89671362,28.44919786,1248.826291,-33.68150.755
Acacia_falcata,1759,Niinemets_2009,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.68,150.755,18.2,0.508,533,35.82677165,29.28571429,1049.212598,-33.68150.755
Acacia_gonocarpa,2136,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-16.0275,125.2313889,27.611,NA,525.253,NA,19.02332404,NA,-16.0275125.2313889
Acacia_gonocarpa,2138,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-16.0072222,125.4719444,18.609,NA,544.045,NA,29.23558493,NA,-16.0072222125.4719444
Acacia_gonocarpa,1870,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,17.6,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_gonocarpa,1871,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,18.6,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_hammondii,2123,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-16.9055556,125.7611111,15.73,NA,502.493,NA,31.94488239,NA,-16.9055556125.7611111
Acacia_hammondii,1526,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-14.126,134.387,16.30075188,NA,521.103279,NA,31.96805171,NA,-14.126134.387
Acacia_hemignosta,1525,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-14.126,134.387,16.37423729,NA,509.5060636,NA,31.11632344,NA,-14.126134.387
Acacia_hemsleyi,1524,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-17.355,137.158,20.30327381,NA,492.0796556,NA,24.23646847,NA,-17.355137.158
Acacia_holosericea,1522,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-17.355,137.158,27.31141759,NA,521.3270581,NA,19.08824602,NA,-17.355137.158
Acacia_holosericea,2148,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-15.5805556,127.7647222,24.473,NA,513.572,NA,20.98524905,NA,-15.5805556127.7647222
Acacia_holosericea,2107,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-20.6636111,120.0730556,21.179,NA,511.277,NA,24.14075263,NA,-20.6636111120.0730556
Acacia_holosericea,2108,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-19.9727778,120.2205556,21.715,NA,533.974,NA,24.59009901,NA,-19.9727778120.2205556
Acacia_holosericea,2144,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-15.7136111,126.3869444,20.209,NA,517.493,NA,25.60705626,NA,-15.7136111126.3869444
Acacia_holosericea,2114,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-19.4555556,121.4747222,19.663,NA,516.655,NA,26.27549204,NA,-19.4555556121.4747222
Acacia_holosericea,2146,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-15.9891667,126.9775,18.362,NA,526.927,NA,28.69660168,NA,-15.9891667126.9775
Acacia_holosericea,2098,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-22.2541667,117.6697222,15.912,NA,530.015,NA,33.30913776,NA,-22.2541667117.6697222
Acacia_holosericea,1874,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,22.3,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_holosericea,1994,Schulze_1998,Fabaceae,Acacia,woody,long,1,EcM-AM,-16.13,130.933056,19.48,NA,NA,NA,NA,NA,-16.13130.933056
Acacia_incurvaneura,2092,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-23.1333333,117.8,18.215,NA,493.797,NA,27.10936042,NA,-23.1333333117.8
Acacia_incurvaneura,2085,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.0108333,117.2630556,17.543,NA,494.603,NA,28.19375249,NA,-24.0108333117.2630556
Acacia_incurvaneura,2074,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.0197222,117.2208333,15.831,NA,499.172,NA,31.53129935,NA,-24.0197222117.2208333
Acacia_kempeana,1506,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.034,133.972,22.32408478,NA,478.7234104,NA,21.44425696,NA,-24.034133.972
Acacia_kempeana,1482,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-22.289,133.613,19.76195556,NA,471.5521956,NA,23.86161603,NA,-22.289133.613
Acacia_kempeana,2083,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.0108333,117.2630556,17.826,NA,500.169,NA,28.05839785,NA,-24.0108333117.2630556
Acacia_kempeana,2077,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.0197222,117.2208333,16.91,NA,500.63,NA,29.60555884,NA,-24.0197222117.2208333
Acacia_kempeana,2072,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.2772222,116.9594444,12.277,NA,506.288,NA,41.23873911,NA,-24.2772222116.9594444
Acacia_latescens,1879,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,25.2,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_leptocarpa,2141,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-16.0469444,125.6641667,20.054,NA,482.812,NA,24.07559589,NA,-16.0469444125.6641667
Acacia_ligulata,1567,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.656,139.547,21.15446344,NA,NA,NA,4.794634498,NA,-30.656139.547
Acacia_ligulata,1550,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-32.829,138.033,18.74059792,NA,375.832669,NA,20.05446521,NA,-32.829138.033
Acacia_longifolia,1753,Niinemets_2009,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.7833333,151.1166667,23.8,0.411,540.5,57.90754258,22.71008403,1315.085158,-33.7833333151.1166667
Acacia_melanoxylon,1574,Edwards_2000,Fabaceae,Acacia,woody,long,1,EcM-AM,-39.01667,146.3333,23.38,NA,NA,NA,NA,NA,-39.01667146.3333
Acacia_melanoxylon,1575,Edwards_2000,Fabaceae,Acacia,woody,long,1,EcM-AM,-39.01667,146.3333,23.24,NA,NA,NA,NA,NA,-39.01667146.3333
Acacia_melanoxylon,1576,Edwards_2000,Fabaceae,Acacia,woody,long,1,EcM-AM,-39.01667,146.3333,24.99,NA,NA,NA,NA,NA,-39.01667146.3333
Acacia_melanoxylon,1577,Edwards_2000,Fabaceae,Acacia,woody,long,1,EcM-AM,-39.01667,146.3333,21.78,NA,NA,NA,NA,NA,-39.01667146.3333
Acacia_melanoxylon,1578,Edwards_2000,Fabaceae,Acacia,woody,long,1,EcM-AM,-39.01667,146.3333,23.84,NA,NA,NA,NA,NA,-39.01667146.3333
Acacia_melanoxylon,1784,Read_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-37.8,145,24.3,1,NA,24.3,NA,NA,-37.8145
Acacia_melanoxylon,1785,Read_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-37.8,145,24.3,0.83,NA,29.27710843,NA,NA,-37.8145
Acacia_melanoxylon,1786,Read_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-37.8,145,24,0.77,NA,31.16883117,NA,NA,-37.8145
Acacia_melanoxylon,1787,Read_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-37.8,145,26.3,0.87,NA,30.22988506,NA,NA,-37.8145
Acacia_melanoxylon,1788,Read_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-37.8,145,24.2,0.72,NA,33.61111111,NA,NA,-37.8145
Acacia_mimula,1881,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,23.7,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_mimula,1884,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,23.7,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_mimula,1978,Schulze_1998,Fabaceae,Acacia,woody,long,1,EcM-AM,-11.767222,130.880278,26.44,NA,NA,NA,NA,NA,-11.767222130.880278
Acacia_mimula,1982,Schulze_1998,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.692778,132.384722,21.34,NA,NA,NA,NA,NA,-12.692778132.384722
Acacia_monticola,2115,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-19.4555556,121.4747222,23.317,NA,482.439,NA,20.69044045,NA,-19.4555556121.4747222
Acacia_monticola,2111,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-19.9727778,120.2205556,19.512,NA,493.714,NA,25.30309553,NA,-19.9727778120.2205556
Acacia_monticola,2120,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-17.3541667,123.7444444,19.6,NA,504.944,NA,25.76244898,NA,-17.3541667123.7444444
Acacia_mountfordiae,1890,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,14.2,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_multisiliqua,2134,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-16.0275,125.2313889,14.828,NA,518.201,NA,34.94746426,NA,-16.0275125.2313889
Acacia_multisiliqua,1893,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,16.4,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_murrayana,1536,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.782,136.01,9.29258148,NA,NA,NA,6.301380226,NA,-24.782136.01
Acacia_murrayana,1531,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-25.755,136.545,34.49494585,NA,494.9918773,NA,14.34969283,NA,-25.755136.545
Acacia_murrayana,1508,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.034,133.972,22.90688406,NA,484.7415761,NA,21.161393,NA,-24.034133.972
Acacia_murrayana,1493,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.358,132.936,23.23793008,NA,520.4835327,NA,22.39801613,NA,-24.358132.936
Acacia_neurophylla,2046,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-27.6319444,114.54,13.501,NA,518.457,NA,38.40137768,NA,-27.6319444114.54
Acacia_olgana,2006,Schulze_1998,Fabaceae,Acacia,woody,long,1,EcM-AM,-25.345556,131.032222,19.65,NA,NA,NA,NA,NA,-25.345556131.032222
Acacia_oncinocarpa,1486,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-13.158,130.778,26.00959364,NA,508.3276325,NA,19.54385138,NA,-13.158130.778
Acacia_oncinocarpa,1895,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,31,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_oncinocarpa,1897,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,29.5,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_oswaldii,2055,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.9880556,114.8080556,20.72,NA,520.68,NA,25.12934363,NA,-24.9880556114.8080556
Acacia_oswaldii,1549,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-32.829,138.033,18.06101114,NA,493.4809769,NA,27.32299831,NA,-32.829138.033
Acacia_oswaldii,2065,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.4997222,115.1405556,16.006,NA,531.414,NA,33.20092465,NA,-24.4997222115.1405556
Acacia_paradoxa,1542,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-34.609,138.861,27.58978591,NA,530.479215,NA,19.227377,NA,-34.609138.861
Acacia_platycarpa,2155,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-15.4508333,128.1202778,22.134,NA,522.747,NA,23.61737598,NA,-15.4508333128.1202778
Acacia_platycarpa,2162,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-15.7683333,126.6069444,20.563,NA,536.073,NA,26.06978554,NA,-15.7683333126.6069444
Acacia_platycarpa,2163,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-15.7683333,126.6069444,18.122,NA,531.109,NA,29.3074164,NA,-15.7683333126.6069444
Acacia_plectocarpa,1902,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.65,132.9166667,21,NA,NA,NA,NA,NA,-12.65132.9166667
Acacia_prainii,2026,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-29.015,118.8908333,22.35,NA,515.142,NA,23.04885906,NA,-29.015118.8908333
Acacia_prainii,2012,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.0063889,119.7886111,17.143,NA,533.97,NA,31.14799043,NA,-30.0063889119.7886111
Acacia_prainii,2020,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-29.7483333,119.4758333,14.844,NA,467.439,NA,31.49009701,NA,-29.7483333119.4758333
Acacia_pruinocarpa,2103,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-22.3213889,118.5436111,22.257,NA,475.356,NA,21.35759536,NA,-22.3213889118.5436111
Acacia_pruinocarpa,2081,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.0108333,117.2630556,21.708,NA,485.518,NA,22.36585591,NA,-24.0108333117.2630556
Acacia_pruinocarpa,2066,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.4141667,115.1652778,19.611,NA,494.074,NA,25.19371781,NA,-24.4141667115.1652778
Acacia_pruinocarpa,2096,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-22.2541667,117.6697222,17.653,NA,489.921,NA,27.75284654,NA,-22.2541667117.6697222
Acacia_pruinocarpa,2054,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.9880556,114.8080556,16.009,NA,501.192,NA,31.30688987,NA,-24.9880556114.8080556
Acacia_pruinocarpa,2064,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.4997222,115.1405556,14.23,NA,491.137,NA,34.51419536,NA,-24.4997222115.1405556
Acacia_pteraneura,2056,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.9880556,114.8080556,16.995,NA,501.674,NA,29.51891733,NA,-24.9880556114.8080556
Acacia_pteraneura,2061,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.5336111,114.9822222,17.261,NA,517.845,NA,30.00086901,NA,-24.5336111114.9822222
Acacia_pycnantha,1548,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-32.829,138.033,27.98840272,NA,487.6702634,NA,17.42401195,NA,-32.829138.033
Acacia_pycnantha,1541,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-34.609,138.861,26.03196794,NA,515.5869991,NA,19.80591711,NA,-34.609138.861
Acacia_pycnantha,1558,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,-34.933,138.727,24.84801325,NA,499.2607616,NA,20.09258272,NA,-34.933138.727
Acacia_resinimarginea,2034,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-28.7094444,118.6205556,27.337,NA,502.939,NA,18.39773933,NA,-28.7094444118.6205556
Acacia_resinimarginea,2030,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-28.7094444,118.6205556,23.914,NA,509.771,NA,21.31684369,NA,-28.7094444118.6205556
Acacia_rhodophloia,2075,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-24.0197222,117.2208333,15.936,NA,499.677,NA,31.35523343,NA,-24.0197222117.2208333
Acacia_rostellifera,1711,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.407139,115.081852,22.4446287,1.166174095,437.5238815,19.24637908,19.49347825,375.178872,-30.407139115.081852
Acacia_rostellifera,1694,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.2140527,115.010374,18.93718889,0.590168495,419.4700881,32.08776653,22.15059957,710.7632676,-30.2140527115.010374
Acacia_rostellifera,1697,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.09049,114.9986206,19.93250581,0.802964695,446.7621246,24.82363911,22.41374611,556.3907445,-30.09049114.9986206
Acacia_rostellifera,1706,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.0354182,115.0055205,18.88523583,1.168778095,424.970041,16.15810213,22.50276591,363.6019898,-30.0354182115.0055205
Acacia_rostellifera,1708,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.405829,115.094783,19.45628541,1.024284595,452.0415581,18.99499954,23.23370307,441.3241791,-30.405829115.094783
Acacia_rostellifera,1717,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.24837,115.0482869,18.85417879,0.661475495,444.106406,28.50321581,23.55479976,671.3875408,-30.24837115.0482869
Acacia_rostellifera,1703,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.3157197,115.0665914,18.49725226,0.817550295,438.0430218,22.62521629,23.68151851,535.7994785,-30.3157197115.0665914
Acacia_rostellifera,1699,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.1911676,115.0593393,17.06256492,0.814024095,414.0075125,20.96076151,24.26408424,508.5936828,-30.1911676115.0593393
Acacia_rostellifera,1700,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.2406149,115.066927,17.34457075,0.782463095,424.7981719,22.16663106,24.49170856,542.8986677,-30.2406149115.066927
Acacia_rostellifera,1722,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.106683,114.996559,17.91097845,1.078845695,446.3710834,16.60198352,24.92164706,413.7487738,-30.106683114.996559
Acacia_rostellifera,1726,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.2403976,115.0693132,17.67685231,0.401180995,442.3640171,44.06203814,25.02504458,1102.654469,-30.2403976115.0693132
Acacia_rostellifera,1693,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.1703198,115.0119435,17.59433491,0.879042695,441.8436706,20.01533601,25.11283733,502.6418774,-30.1703198115.0119435
Acacia_rostellifera,1705,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.0629937,115.0120484,16.77957878,1.027203295,422.8303684,16.33520732,25.19910505,411.6326052,-30.0629937115.0120484
Acacia_rostellifera,1729,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.1914824,115.0742914,17.15711458,0.511867995,440.5323716,33.51863125,25.67636706,860.6366792,-30.1914824115.0742914
Acacia_rostellifera,1696,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.1646328,115.0074926,17.62878438,0.885878495,452.6736779,19.89977686,25.67809942,510.9884486,-30.1646328115.0074926
Acacia_rostellifera,1731,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.2352837,115.0706568,17.28901179,0.614481495,445.7668128,28.13593562,25.78324419,725.4356987,-30.2352837115.0706568
Acacia_rostellifera,1707,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.2256609,115.0648947,16.29569326,0.729750695,447.7080001,22.33049364,27.47400758,613.5081515,-30.2256609115.0648947
Acacia_rostellifera,1692,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.059799,114.983038,16.30390062,0.530512495,455.0437479,30.73235931,27.91011541,857.743695,-30.059799114.983038
Acacia_rostellifera,1698,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.226345,115.0183784,15.12472308,0.463739195,424.0794254,32.61471801,28.03882247,914.4782882,-30.226345115.0183784
Acacia_rostellifera,1715,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.22362,115.00817,16.05413611,0.706285595,455.2511868,22.73037454,28.35725222,644.5709638,-30.22362115.00817
Acacia_rostellifera,1695,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.27663,115.045336,15.7679012,1.179933495,453.3948277,13.3633813,28.75429152,384.2545615,-30.27663115.045336
Acacia_rostellifera,1704,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.27658,115.061847,15.48388391,0.596933395,451.0003537,25.93904786,29.12708183,755.5287698,-30.27658115.061847
Acacia_rostellifera,1720,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.093851,114.990058,16.7008813,2.823451695,487.9433262,5.915058271,29.21662141,172.8180181,-30.093851114.990058
Acacia_rostellifera,1718,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.253199,115.039634,15.0834268,1.740341595,442.839514,8.666934608,29.35934386,254.4555134,-30.253199115.039634
Acacia_rostellifera,1702,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.2136657,115.063878,14.05639588,0.542972595,415.6490229,25.88785512,29.57009937,765.5064483,-30.2136657115.063878
Acacia_rostellifera,1701,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.2406081,115.0642989,14.0195581,0.516343395,423.3519297,27.15161699,30.19723779,819.9038346,-30.2406081115.0642989
Acacia_rostellifera,1727,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.1978913,115.073864,14.10517316,0.627750495,427.60076,22.46939392,30.31517268,681.1635567,-30.1978913115.073864
Acacia_rostellifera,1713,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.115121,115.006458,15.28017223,0.914379895,464.5561997,16.71096697,30.40254997,508.0560084,-30.115121115.006458
Acacia_rostellifera,1714,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.045269,114.962754,15.3460441,0.955261695,477.3775693,16.06475396,31.10753274,499.7348598,-30.045269114.962754
Acacia_rostellifera,1724,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.0826445,115.0524686,13.79987592,0.380076595,437.1666522,36.30814445,31.67902775,1150.206715,-30.0826445115.0524686
Acacia_rostellifera,1710,Hayes_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.181027,115.003786,12.99578107,0.970268995,489.3916102,13.39399809,37.65772966,504.3875591,-30.181027115.003786
Acacia_rostellifera,1629,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.407139,115.081852,24.558,NA,NA,NA,NA,NA,-30.407139115.081852
Acacia_rostellifera,1630,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.407139,115.081852,18.854,NA,NA,NA,NA,NA,-30.407139115.081852
Acacia_rostellifera,1631,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.407139,115.081852,15.557,NA,NA,NA,NA,NA,-30.407139115.081852
Acacia_rostellifera,1632,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.407139,115.081852,15.374,1.302,NA,11.80798771,NA,NA,-30.407139115.081852
Acacia_rostellifera,1633,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.407139,115.081852,17.187,0.8,NA,21.48375,NA,NA,-30.407139115.081852
Acacia_rostellifera,1634,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.407139,115.081852,19.464,1.228,NA,15.85016287,NA,NA,-30.407139115.081852
Acacia_rostellifera,1635,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.407139,115.081852,17.712,0.949,NA,18.66385669,NA,NA,-30.407139115.081852
Acacia_rostellifera,1636,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.407139,115.081852,15.645,0.936,NA,16.71474359,NA,NA,-30.407139115.081852
Acacia_rostellifera,1656,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.1911676,115.0593393,18.321,NA,NA,NA,NA,NA,-30.1911676115.0593393
Acacia_rostellifera,1657,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.1911676,115.0593393,17.121,NA,NA,NA,NA,NA,-30.1911676115.0593393
Acacia_rostellifera,1658,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.1911676,115.0593393,20.844,NA,NA,NA,NA,NA,-30.1911676115.0593393
Acacia_rostellifera,1659,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.1911676,115.0593393,22.9,NA,NA,NA,NA,NA,-30.1911676115.0593393
Acacia_rostellifera,1660,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.1911676,115.0593393,16.809,0.624,NA,26.9375,NA,NA,-30.1911676115.0593393
Acacia_rostellifera,1661,Guilherme_Pereira_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-30.1911676,115.0593393,19.696,0.791,NA,24.90012642,NA,NA,-30.1911676115.0593393
