Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,species_binom,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,LATLONG
7664,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila glabra,-34.003,140.58,17.098,0.654,NA,26.14373089,NA,NA,-34.003140.58
7667,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila glabra,-34.003,140.58,18.475,1.539,NA,12.00454841,NA,NA,-34.003140.58
7668,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila glabra,-34.003,140.58,14.296,0.91,NA,15.70989011,NA,NA,-34.003140.58
7669,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila glabra,-34.003,140.58,17.57,1.45,NA,12.11724138,NA,NA,-34.003140.58
7670,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila glabra,-34.003,140.58,14.051,0.773,NA,18.17723157,NA,NA,-34.003140.58
7671,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila glabra,-34.003,140.58,17.79,1.233,NA,14.42822384,NA,NA,-34.003140.58
7672,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila glabra,-34.003,140.58,20.743,1.467,NA,14.13974097,NA,NA,-34.003140.58
7689,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila scoparia,-30.191,120.654,15.779,0.842,NA,18.73990499,NA,NA,-30.191120.654
7690,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila scoparia,-30.191,120.654,16.471,0.867,NA,18.99769319,NA,NA,-30.191120.654
7691,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila scoparia,-30.191,120.654,17.23,1.219,NA,14.13453651,NA,NA,-30.191120.654
7692,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila scoparia,-30.191,120.654,13.407,1.762,NA,7.608967083,NA,NA,-30.191120.654
7693,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila scoparia,-30.191,120.654,14.513,0.994,NA,14.60060362,NA,NA,-30.191120.654
7694,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila scoparia,-30.191,120.654,13.887,1.04,NA,13.35288462,NA,NA,-30.191120.654
7695,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila scoparia,-30.191,120.654,16.683,0.913,NA,18.27272727,NA,NA,-30.191120.654
7696,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila scoparia,-30.191,120.654,16.654,1.169,NA,14.24636441,NA,NA,-30.191120.654
7697,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila scoparia,-30.191,120.654,17.469,1.109,NA,15.75202885,NA,NA,-30.191120.654
7698,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila scoparia,-30.191,120.654,14.794,1.069,NA,13.83910196,NA,NA,-30.191120.654
6573,Bloomfield_2018,Proteaceae,Grevillea,woody,long,0,NM,Grevillea huegelii,-34.003,140.58,8.399,0.261,NA,32.18007663,NA,NA,-34.003140.58
6574,Bloomfield_2018,Proteaceae,Grevillea,woody,long,0,NM,Grevillea huegelii,-34.003,140.58,7.804,0.276,NA,28.27536232,NA,NA,-34.003140.58
6575,Bloomfield_2018,Proteaceae,Grevillea,woody,long,0,NM,Grevillea huegelii,-34.003,140.58,9.167,0.296,NA,30.96959459,NA,NA,-34.003140.58
6576,Bloomfield_2018,Proteaceae,Grevillea,woody,long,0,NM,Grevillea huegelii,-34.003,140.58,9.828,0.305,NA,32.22295082,NA,NA,-34.003140.58
6577,Bloomfield_2018,Proteaceae,Grevillea,woody,long,0,NM,Grevillea huegelii,-34.003,140.58,8.287,0.325,NA,25.49846154,NA,NA,-34.003140.58
6578,Bloomfield_2018,Proteaceae,Grevillea,woody,long,0,NM,Grevillea huegelii,-34.003,140.58,9.441,0.27,NA,34.96666667,NA,NA,-34.003140.58
6579,Bloomfield_2018,Proteaceae,Grevillea,woody,long,0,NM,Grevillea huegelii,-34.003,140.58,9.405,0.336,NA,27.99107143,NA,NA,-34.003140.58
6580,Bloomfield_2018,Proteaceae,Grevillea,woody,long,0,NM,Grevillea huegelii,-34.003,140.58,7.806,0.262,NA,29.79389313,NA,NA,-34.003140.58
664,Bloomfield_2018,Chenopodiaceae,Maireana,woody,long,0,NM-AM,Maireana sedifolia,-30.191,120.654,42.227,0.49,NA,86.17755102,NA,NA,-30.191120.654
665,Bloomfield_2018,Chenopodiaceae,Maireana,woody,long,0,NM-AM,Maireana sedifolia,-30.191,120.654,46.715,0.828,NA,56.41908213,NA,NA,-30.191120.654
666,Bloomfield_2018,Chenopodiaceae,Maireana,woody,long,0,NM-AM,Maireana sedifolia,-30.191,120.654,38.141,0.514,NA,74.20428016,NA,NA,-30.191120.654
667,Bloomfield_2018,Chenopodiaceae,Maireana,woody,long,0,NM-AM,Maireana sedifolia,-30.191,120.654,39.957,0.836,NA,47.79545455,NA,NA,-30.191120.654
668,Bloomfield_2018,Chenopodiaceae,Maireana,woody,long,0,NM-AM,Maireana sedifolia,-30.191,120.654,43.958,0.629,NA,69.88553259,NA,NA,-30.191120.654
669,Bloomfield_2018,Chenopodiaceae,Maireana,woody,long,0,NM-AM,Maireana sedifolia,-30.191,120.654,36.721,0.457,NA,80.35229759,NA,NA,-30.191120.654
670,Bloomfield_2018,Chenopodiaceae,Maireana,woody,long,0,NM-AM,Maireana sedifolia,-30.191,120.654,44,0.947,NA,46.4625132,NA,NA,-30.191120.654
671,Bloomfield_2018,Chenopodiaceae,Maireana,woody,long,0,NM-AM,Maireana sedifolia,-30.191,120.654,38.975,0.612,NA,63.68464052,NA,NA,-30.191120.654
672,Bloomfield_2018,Chenopodiaceae,Maireana,woody,long,0,NM-AM,Maireana sedifolia,-30.191,120.654,39.419,0.433,NA,91.0369515,NA,NA,-30.191120.654
673,Bloomfield_2018,Chenopodiaceae,Maireana,woody,long,0,NM-AM,Maireana sedifolia,-30.191,120.654,47.561,0.712,NA,66.7991573,NA,NA,-30.191120.654
1373,Bloomfield_2018,Fabaceae,Senna,woody,long,0,AM,Senna artemisioides,-34.003,140.58,14.15,0.699,NA,20.24320458,NA,NA,-34.003140.58
1374,Bloomfield_2018,Fabaceae,Senna,woody,long,0,AM,Senna artemisioides,-34.003,140.58,13.48,0.641,NA,21.02964119,NA,NA,-34.003140.58
1375,Bloomfield_2018,Fabaceae,Senna,woody,long,0,AM,Senna artemisioides,-34.003,140.58,15.524,0.776,NA,20.00515464,NA,NA,-34.003140.58
1376,Bloomfield_2018,Fabaceae,Senna,woody,long,0,AM,Senna artemisioides,-34.003,140.58,15.078,0.704,NA,21.41761364,NA,NA,-34.003140.58
1377,Bloomfield_2018,Fabaceae,Senna,woody,long,0,AM,Senna artemisioides,-34.003,140.58,15.816,0.777,NA,20.35521236,NA,NA,-34.003140.58
1378,Bloomfield_2018,Fabaceae,Senna,woody,long,0,AM,Senna artemisioides,-34.003,140.58,16.034,0.787,NA,20.37357052,NA,NA,-34.003140.58
1379,Bloomfield_2018,Fabaceae,Senna,woody,long,0,AM,Senna artemisioides,-34.003,140.58,15.483,1.257,NA,12.31742243,NA,NA,-34.003140.58
1380,Bloomfield_2018,Fabaceae,Senna,woody,long,0,AM,Senna artemisioides,-34.003,140.58,19.734,0.604,NA,32.67218543,NA,NA,-34.003140.58
1397,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-30.191,120.654,18.706,0.543,NA,34.44935543,NA,NA,-30.191120.654
1398,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-30.191,120.654,19.702,0.541,NA,36.41774492,NA,NA,-30.191120.654
1399,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-30.191,120.654,19.442,0.603,NA,32.24212272,NA,NA,-30.191120.654
1400,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-30.191,120.654,18.799,0.517,NA,36.36170213,NA,NA,-30.191120.654
1401,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-30.191,120.654,20.839,0.818,NA,25.47555012,NA,NA,-30.191120.654
1402,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-30.191,120.654,20.901,0.681,NA,30.69162996,NA,NA,-30.191120.654
1403,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-30.191,120.654,20.596,0.548,NA,37.58394161,NA,NA,-30.191120.654
1404,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-30.191,120.654,20.426,0.73,NA,27.98082192,NA,NA,-30.191120.654
1405,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-30.191,120.654,20.55,0.59,NA,34.83050847,NA,NA,-30.191120.654
7512,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea viscosa,-34.003,140.58,18.901,0.752,NA,25.13430851,NA,NA,-34.003140.58
7513,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea viscosa,-34.003,140.58,18.388,0.689,NA,26.68795356,NA,NA,-34.003140.58
7518,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea viscosa,-34.003,140.58,11.884,0.566,NA,20.99646643,NA,NA,-34.003140.58
7519,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea viscosa,-34.003,140.58,12.309,0.543,NA,22.66850829,NA,NA,-34.003140.58
7520,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea viscosa,-34.003,140.58,14.072,0.989,NA,14.22851365,NA,NA,-34.003140.58
7521,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea viscosa,-34.003,140.58,14.12,1.147,NA,12.31037489,NA,NA,-34.003140.58
7522,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea viscosa,-34.003,140.58,20.159,0.88,NA,22.90795455,NA,NA,-34.003140.58
7523,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea viscosa,-34.003,140.58,22.784,1.547,NA,14.72786037,NA,NA,-34.003140.58
7659,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum platycarpum,-34.003,140.58,15.048,0.457,NA,32.92778993,NA,NA,-34.003140.58
7660,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum platycarpum,-34.003,140.58,11.885,0.3,NA,39.61666667,NA,NA,-34.003140.58
7661,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum platycarpum,-34.003,140.58,13.69,0.384,NA,35.65104167,NA,NA,-34.003140.58
7662,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum platycarpum,-34.003,140.58,22.498,0.668,NA,33.67964072,NA,NA,-34.003140.58
7665,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum platycarpum,-34.003,140.58,13.646,0.865,NA,15.77572254,NA,NA,-34.003140.58
7666,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum platycarpum,-34.003,140.58,15.512,1.004,NA,15.4501992,NA,NA,-34.003140.58
3674,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus clelandiorum,-30.191,120.654,16.509,0.538,NA,30.68587361,NA,NA,-30.191120.654
3675,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus clelandiorum,-30.191,120.654,13.559,0.43,NA,31.53255814,NA,NA,-30.191120.654
3676,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus clelandiorum,-30.191,120.654,13.78,0.534,NA,25.80524345,NA,NA,-30.191120.654
3677,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus clelandiorum,-30.191,120.654,12.895,0.486,NA,26.53292181,NA,NA,-30.191120.654
3678,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus clelandiorum,-30.191,120.654,13.332,0.391,NA,34.0971867,NA,NA,-30.191120.654
3679,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus clelandiorum,-30.191,120.654,12.398,0.47,NA,26.3787234,NA,NA,-30.191120.654
3680,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus clelandiorum,-30.191,120.654,14.334,0.533,NA,26.89305816,NA,NA,-30.191120.654
3681,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus clelandiorum,-30.191,120.654,9.431,0.315,NA,29.93968254,NA,NA,-30.191120.654
3682,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus clelandiorum,-30.191,120.654,15.936,0.553,NA,28.81735986,NA,NA,-30.191120.654
3683,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus clelandiorum,-30.191,120.654,13.51,0.435,NA,31.05747126,NA,NA,-30.191120.654
3664,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salmonophloia,-30.191,120.654,13.267,0.422,NA,31.43838863,NA,NA,-30.191120.654
3665,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salmonophloia,-30.191,120.654,10.328,0.375,NA,27.54133333,NA,NA,-30.191120.654
3666,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salmonophloia,-30.191,120.654,15.69,0.528,NA,29.71590909,NA,NA,-30.191120.654
3667,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salmonophloia,-30.191,120.654,16.406,0.57,NA,28.78245614,NA,NA,-30.191120.654
3668,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salmonophloia,-30.191,120.654,14.854,0.681,NA,21.81204112,NA,NA,-30.191120.654
3669,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salmonophloia,-30.191,120.654,14.655,0.619,NA,23.67528271,NA,NA,-30.191120.654
3670,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salmonophloia,-30.191,120.654,13.016,0.517,NA,25.17601547,NA,NA,-30.191120.654
3671,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salmonophloia,-30.191,120.654,14.028,0.403,NA,34.808933,NA,NA,-30.191120.654
3672,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salmonophloia,-30.191,120.654,11.701,0.352,NA,33.24147727,NA,NA,-30.191120.654
3673,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salmonophloia,-30.191,120.654,13.118,0.418,NA,31.38277512,NA,NA,-30.191120.654
3654,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salubris,-30.191,120.654,11.849,0.487,NA,24.33059548,NA,NA,-30.191120.654
3655,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salubris,-30.191,120.654,12.623,0.577,NA,21.87694974,NA,NA,-30.191120.654
3656,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salubris,-30.191,120.654,14.699,0.679,NA,21.64801178,NA,NA,-30.191120.654
3657,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salubris,-30.191,120.654,12.337,0.559,NA,22.06976744,NA,NA,-30.191120.654
3658,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salubris,-30.191,120.654,13.011,0.631,NA,20.61965135,NA,NA,-30.191120.654
3659,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salubris,-30.191,120.654,12.436,0.556,NA,22.36690647,NA,NA,-30.191120.654
3660,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salubris,-30.191,120.654,15.755,0.673,NA,23.41010401,NA,NA,-30.191120.654
3661,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salubris,-30.191,120.654,13.471,0.538,NA,25.03903346,NA,NA,-30.191120.654
3662,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salubris,-30.191,120.654,11.929,0.497,NA,24.00201207,NA,NA,-30.191120.654
3663,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus salubris,-30.191,120.654,14.802,0.64,NA,23.128125,NA,NA,-30.191120.654
1458,Buckton_2019,Fabaceae,Entada,woody,long,1,AM,Entada phaseoloides,-16.1,145.4,33.71451135,NA,452.5226063,NA,13.42219087,NA,-16.1145.4
1461,Buckton_2019,Fabaceae,Entada,woody,long,1,AM,Entada phaseoloides,-16.1,145.4,33.48821926,NA,468.4782981,NA,13.98934636,NA,-16.1145.4
1462,Buckton_2019,Fabaceae,Entada,woody,long,1,AM,Entada phaseoloides,-16.1,145.4,29.50220965,NA,430.1888004,NA,14.58157899,NA,-16.1145.4
1457,Buckton_2019,Fabaceae,Entada,woody,long,1,AM,Entada phaseoloides,-16.1,145.4,32.10749893,NA,470.7058555,NA,14.660309,NA,-16.1145.4
1456,Buckton_2019,Fabaceae,Entada,woody,long,1,AM,Entada phaseoloides,-16.1,145.4,25.50434927,NA,467.9296123,NA,18.34705161,NA,-16.1145.4
306,Buckton_2019,Arecaceae,Normanbya,woody,long,0,AM,Normanbya normanbyi,-16.1,145.4,19.41954831,NA,454.5478912,NA,23.40671801,NA,-16.1145.4
305,Buckton_2019,Arecaceae,Normanbya,woody,long,0,AM,Normanbya normanbyi,-16.1,145.4,19.32100656,NA,461.2637178,NA,23.87368983,NA,-16.1145.4
304,Buckton_2019,Arecaceae,Normanbya,woody,long,0,AM,Normanbya normanbyi,-16.1,145.4,18.45637536,NA,449.783468,NA,24.37008672,NA,-16.1145.4
303,Buckton_2019,Arecaceae,Normanbya,woody,long,0,AM,Normanbya normanbyi,-16.1,145.4,14.62735833,NA,450.1044674,NA,30.77141185,NA,-16.1145.4
307,Buckton_2019,Arecaceae,Normanbya,woody,long,0,AM,Normanbya normanbyi,-16.1,145.4,14.81019088,NA,464.0908714,NA,31.33591425,NA,-16.1145.4
167,Buckton_2019,Apocynaceae,Alstonia,woody,long,0,AM,Alstonia scholaris,-16.1,145.4,20.1928294,NA,492.3100023,NA,24.38043686,NA,-16.1145.4
169,Buckton_2019,Apocynaceae,Alstonia,woody,long,0,AM,Alstonia scholaris,-16.1,145.4,19.11750725,NA,487.1987403,NA,25.48442817,NA,-16.1145.4
166,Buckton_2019,Apocynaceae,Alstonia,woody,long,0,AM,Alstonia scholaris,-16.1,145.4,19.47080582,NA,501.2452647,NA,25.74342682,NA,-16.1145.4
168,Buckton_2019,Apocynaceae,Alstonia,woody,long,0,AM,Alstonia scholaris,-16.1,145.4,17.99485856,NA,467.5701086,NA,25.98353897,NA,-16.1145.4
171,Buckton_2019,Apocynaceae,Alstonia,woody,long,0,AM,Alstonia scholaris,-16.1,145.4,17.72031515,NA,500.2017318,NA,28.22758667,NA,-16.1145.4
1455,Buckton_2019,Fabaceae,Castanospermum,woody,long,0,AM,Castanospermum australe,-16.1,145.4,28.17471769,NA,494.3098101,NA,17.54444589,NA,-16.1145.4
1459,Buckton_2019,Fabaceae,Castanospermum,woody,long,0,AM,Castanospermum australe,-16.1,145.4,27.72316148,NA,497.3378591,NA,17.93943521,NA,-16.1145.4
1453,Buckton_2019,Fabaceae,Castanospermum,woody,long,0,AM,Castanospermum australe,-16.1,145.4,22.74928716,NA,472.1296945,NA,20.75360389,NA,-16.1145.4
1454,Buckton_2019,Fabaceae,Castanospermum,woody,long,0,AM,Castanospermum australe,-16.1,145.4,23.54172955,NA,497.6634704,NA,21.13963077,NA,-16.1145.4
2517,Buckton_2019,Lauraceae,Endiandra,woody,long,0,AM,Endiandra microneura,-16.1,145.4,18.28635896,NA,456.1031401,NA,24.94226112,NA,-16.1145.4
2513,Buckton_2019,Lauraceae,Endiandra,woody,long,0,AM,Endiandra microneura,-16.1,145.4,18.26420685,NA,467.6501206,NA,25.60473195,NA,-16.1145.4
2515,Buckton_2019,Lauraceae,Endiandra,woody,long,0,AM,Endiandra microneura,-16.1,145.4,17.93655406,NA,465.1252494,NA,25.93169501,NA,-16.1145.4
2516,Buckton_2019,Lauraceae,Endiandra,woody,long,0,AM,Endiandra microneura,-16.1,145.4,16.9084599,NA,473.397122,NA,27.9976488,NA,-16.1145.4
2514,Buckton_2019,Lauraceae,Endiandra,woody,long,0,AM,Endiandra microneura,-16.1,145.4,16.63000506,NA,471.2408223,NA,28.33678165,NA,-16.1145.4
994,Buckton_2019,Dilleniaceae,Tetracera,woody,long,0,uncertain,Tetracera nordtiana,-16.1,145.4,18.59219829,NA,425.5505315,NA,22.88866141,NA,-16.1145.4
992,Buckton_2019,Dilleniaceae,Tetracera,woody,long,0,uncertain,Tetracera nordtiana,-16.1,145.4,17.39589944,NA,431.2241355,NA,24.78883814,NA,-16.1145.4
991,Buckton_2019,Dilleniaceae,Tetracera,woody,long,0,uncertain,Tetracera nordtiana,-16.1,145.4,16.20825575,NA,438.8977846,NA,27.07865617,NA,-16.1145.4
993,Buckton_2019,Dilleniaceae,Tetracera,woody,long,0,uncertain,Tetracera nordtiana,-16.1,145.4,15.63283651,NA,435.5627352,NA,27.86204122,NA,-16.1145.4
990,Buckton_2019,Dilleniaceae,Tetracera,woody,long,0,uncertain,Tetracera nordtiana,-16.1,145.4,14.81882132,NA,449.090436,NA,30.30540866,NA,-16.1145.4
6176,Buckton_2019,Phyllanthaceae,Cleistanthus,woody,long,0,AM,Cleistanthus myrianthus,-16.1,145.4,22.63527409,NA,455.7601716,NA,20.13495263,NA,-16.1145.4
6175,Buckton_2019,Phyllanthaceae,Cleistanthus,woody,long,0,AM,Cleistanthus myrianthus,-16.1,145.4,21.95892253,NA,464.5962675,NA,21.15751658,NA,-16.1145.4
6177,Buckton_2019,Phyllanthaceae,Cleistanthus,woody,long,0,AM,Cleistanthus myrianthus,-16.1,145.4,18.0722859,NA,458.4394519,NA,25.36698758,NA,-16.1145.4
6173,Buckton_2019,Phyllanthaceae,Cleistanthus,woody,long,0,AM,Cleistanthus myrianthus,-16.1,145.4,17.64737143,NA,462.4240564,NA,26.20356568,NA,-16.1145.4
2994,Buckton_2019,Myristicaceae,Myristica,woody,long,0,AM,Myristica globosa,-16.1,145.4,18.11312659,NA,489.4473387,NA,27.0216926,NA,-16.1145.4
2996,Buckton_2019,Myristicaceae,Myristica,woody,long,0,AM,Myristica globosa,-16.1,145.4,17.55345876,NA,478.2034347,NA,27.24268996,NA,-16.1145.4
2995,Buckton_2019,Myristicaceae,Myristica,woody,long,0,AM,Myristica globosa,-16.1,145.4,17.55258482,NA,495.6578021,NA,28.23845076,NA,-16.1145.4
2993,Buckton_2019,Myristicaceae,Myristica,woody,long,0,AM,Myristica globosa,-16.1,145.4,16.06997294,NA,484.3493449,NA,30.14002243,NA,-16.1145.4
2997,Buckton_2019,Myristicaceae,Myristica,woody,long,0,AM,Myristica globosa,-16.1,145.4,15.38386409,NA,489.4834887,NA,31.81798057,NA,-16.1145.4
1240,Buckton_2019,Euphorbiaceae,Rockinghamia,woody,long,0,uncertain,Rockinghamia angustifolia,-16.1,145.4,18.88327055,NA,429.0505668,NA,22.7212,NA,-16.1145.4
1241,Buckton_2019,Euphorbiaceae,Rockinghamia,woody,long,0,uncertain,Rockinghamia angustifolia,-16.1,145.4,17.9877484,NA,421.0692306,NA,23.40866801,NA,-16.1145.4
1239,Buckton_2019,Euphorbiaceae,Rockinghamia,woody,long,0,uncertain,Rockinghamia angustifolia,-16.1,145.4,16.67906808,NA,424.0317513,NA,25.42298822,NA,-16.1145.4
5781,Soper_2014,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tetrodonta,-12.43389,130.92278,11.434,NA,465.934,NA,40.74986881,NA,-12.43389130.92278
5779,Soper_2014,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tetrodonta,-12.43389,130.92278,10.238,NA,474.446,NA,46.34166829,NA,-12.43389130.92278
5780,Soper_2014,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tetrodonta,-12.43389,130.92278,7.551,NA,469.488,NA,62.17560588,NA,-12.43389130.92278
2214,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia lysiphloia,-17.3775,133.40972,18.06,NA,482.115,NA,26.69518272,NA,-17.3775133.40972
2215,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia lysiphloia,-17.3775,133.40972,17.675,NA,480.623,NA,27.19224894,NA,-17.3775133.40972
2212,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia lysiphloia,-17.3775,133.40972,16.849,NA,485.583,NA,28.81969256,NA,-17.3775133.40972
2213,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia lysiphloia,-17.3775,133.40972,13.278,NA,462.769,NA,34.8523121,NA,-17.3775133.40972
2228,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-23.51694,133.64917,22.495,NA,454.774,NA,20.21667037,NA,-23.51694133.64917
2227,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-23.51694,133.64917,22.768,NA,462.707,NA,20.32268974,NA,-23.51694133.64917
2223,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-23.51694,133.64917,21.964,NA,469.933,NA,21.39560189,NA,-23.51694133.64917
2222,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-23.51694,133.64917,20.913,NA,459.611,NA,21.97728686,NA,-23.51694133.64917
2221,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-23.51694,133.64917,20.48,NA,453.709,NA,22.15375977,NA,-23.51694133.64917
2224,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-23.51694,133.64917,21.022,NA,475.53,NA,22.62058796,NA,-23.51694133.64917
2225,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-23.51694,133.64917,20.24,NA,480.689,NA,23.74945652,NA,-23.51694133.64917
2226,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aneura,-23.51694,133.64917,18.492,NA,476.087,NA,25.74556565,NA,-23.51694133.64917
2191,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia holosericea,-12.43389,130.92278,26.019,NA,483.24,NA,18.57258158,NA,-12.43389130.92278
2192,Soper_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia holosericea,-12.43389,130.92278,25.633,NA,480.723,NA,18.75406702,NA,-12.43389130.92278
