Unique_ID,dataset_id,observation_id,family,genus,species_binom,woodiness,reclass_life_history,putative_BNF,myc_type,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,SN_total_0_30,SP_total_0_30,SOC_total_0_30,CEC_total_0_30,AP_total_0_30,NPP,MAT,PPT,AET,precip_seasonality,temp_seasonality
3804,Cernusak_2011,Cernusak_2011_35,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-14.159,131.388,7.3,0.423,468.5,17.2576832,64.1780822,1107.56501,0.043,0.013,0.468,5.764,4.15,4533.526,27.401,1140.071,992.957153,115.261536,269.110504
334,Hayes_2014,Hayes_2014_062,Asparagaceae,Acanthocarpus,Acanthocarpus_preissii,0,long,0,AM,-30.17032,115.011944,14.940793,0.71602,468.493016,20.8664466,31.3566366,654.301582,0.06,0.032,1.394,8.665,5.986,4726.842,19.804,456.619,428.523804,84.3096542,404.2211
1461,Buckton_2019,Buckton_2019_076,Fabaceae,Entada,Entada_phaseoloides,1,long,1,AM,-16.1,145.4,33.4882193,NA,468.478298,NA,13.9893464,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
7055,Soper_2014,Soper_2014_035,Proteaceae,Persoonia,Persoonia_falcata,1,long,0,NM,-12.43389,130.92278,11.745,NA,468.42,NA,39.8825032,NA,0.071,0.013,1.129,2.311,4.657,4896.368,27.487,1686.757,1241.82385,110.081345,165.396668
2190,Soper_2014,Soper_2014_008,Fabaceae,Acacia,Acacia_auriculiformis,1,long,1,EcM-AM,-12.43389,130.92278,20.684,NA,468.409,NA,22.6459582,NA,0.071,0.013,1.129,2.311,4.657,4896.368,27.487,1686.757,1241.82385,110.081345,165.396668
173,Buckton_2019,Buckton_2019_079,Apocynaceae,Ichnocarpus,Ichnocarpus_frutescens,1,long,0,AM,-16.1,145.4,21.3858183,NA,468.40753,NA,21.9027173,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
2242,Wills_2018,Wills_2018_056,Fabaceae,Castanospermum,Castanospermum_australe,1,long,0,AM,-17.17688,145.58667,18.16,3.47777015,468.4,5.22173669,25.7929515,134.684002,0.16,0.037,2.669,3.948,15.887,10147.895,21.299,1614.671,1131.16187,87.0468826,276.909363
7067,Soper_2014,Soper_2014_117,Proteaceae,Grevillea,Grevillea_wickhamii,1,long,0,NM,-17.3775,133.40972,18.38,NA,468.375,NA,25.4828618,NA,0.041,0.016,0.56,18.94,4.314,2389.632,26.836,589.567,551.766663,110.374878,421.560059
5782,Soper_2014,Soper_2014_061,Myrtaceae,Eucalyptus,Eucalyptus_patellaris,1,long,0,EcM-AM,-14.47306,132.30306,8.621,NA,468.36,NA,54.3278042,NA,0.045,0.017,0.703,8.318,2.657,4966.579,27.567,996.095,910.676209,113.086693,293.612549
4209,Hayes_2014,Hayes_2014_115,Myrtaceae,Melaleuca,Melaleuca_systena,1,long,0,EcM-AM,-30.240608,115.064299,10.3810218,0.5196232,468.240746,19.97798,45.1054583,901.115944,0.071,0.02,1.475,7.575,5.657,4726.842,19.844,454.919,427.828583,84.814827,414.467529
5644,Schulze_2014,Schulze_2014_011,Myrtaceae,Eucalyptus,Eucalyptus_gamophylla,1,long,0,EcM-AM,-35.42917,138.76278,12.648,NA,468.222,NA,37.0194497,NA,0.077,0.013,1.215,8.23,10.602,8294.579,16.456,468.105,438.919037,44.6579094,375.106812
7313,Dong_2017,Dong_2017_017,Rubiaceae,Psydrax,Psydrax_latifolia,1,long,0,AM,-22.289,133.613,9.78035398,NA,468.070535,NA,47.8582408,NA,0.034,0.019,0.333,7.311,5.3,1287.947,23.339,226.914,215.533341,65.7173767,592.720337
4207,Hayes_2014,Hayes_2014_105,Myrtaceae,Melaleuca,Melaleuca_systena,1,long,0,EcM-AM,-30.191168,115.059339,9.77706176,0.4922623,468.048428,19.8614882,47.8720948,950.811045,0.065,0.017,1.57,7.565,6.493,4726.842,20.136,450.938,423.661896,84.4911804,423.085724
4657,Schmidt_2010,Schmidt_2010_041,Myrtaceae,Eucalyptus,Eucalyptus_melanophloia,1,long,0,EcM-AM,-23.51,146.52,12.465,0.75029821,468.021,16.6133943,37.5468111,623.779976,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
2283,Wright_2019,Wright_2019_274,Fabaceae,Acacia,Acacia_difficilis,1,long,1,EcM-AM,-12.4528,131.1083,16.34,0.975,468,16.7589744,28.6413709,480,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
254,Niinemets_2009,Niinemets_2009_001,Araliaceae,Astrotricha,Astrotricha_floccosa,1,long,0,AM,-33.578,151.298,20.8,0.697,468,29.8421808,22.5,671.449067,0.159,0.026,3.075,9.04,10.287,15049.842,18.142,1197.052,1007.96668,27.8615437,351.318665
6016,Wright_2019,Wright_2019_345,Myrtaceae,Corymbia,Corymbia_bleeseri,1,long,0,EcM-AM,-12.4528,131.1083,8.51,0.515,468,16.5242718,54.9941246,908.737864,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
6008,Wright_2019,Wright_2019_337,Myrtaceae,Corymbia,Corymbia_bleeseri,1,long,0,EcM-AM,-12.4528,131.1083,7.68,0.481,468,15.966736,60.9375,972.972973,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
1456,Buckton_2019,Buckton_2019_029,Fabaceae,Entada,Entada_phaseoloides,1,long,1,AM,-16.1,145.4,25.5043493,NA,467.929612,NA,18.3470516,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
7720,Dong_2017,Dong_2017_007,Scrophulariaceae,Eremophila,Eremophila_latrobei,1,long,0,AM,-22.29,133.616,31.6146388,NA,467.878741,NA,14.7994334,NA,0.028,0.018,0.319,7.187,5.464,1287.947,23.339,226.914,215.533341,65.7173767,592.720337
5646,Schulze_2014,Schulze_2014_016,Myrtaceae,Eucalyptus,Eucalyptus_limitaris,1,long,0,EcM-AM,-35.42917,138.76278,13.425,NA,467.855,NA,34.8495345,NA,0.077,0.013,1.215,8.23,10.602,8294.579,16.456,468.105,438.919037,44.6579094,375.106812
5371,Schulze_2006_2,Schulze_2006_2_357,Myrtaceae,Eucalyptus,Eucalyptus_victrix,1,long,0,EcM-AM,-25.298056,127.86,9.9,NA,467.8,NA,47.2525253,NA,0.026,0.022,0.611,10.476,8.614,959.211,23.1,329.457,307.023804,53.5406952,627.172974
568,Wills_2018,Wills_2018_052,Burseraceae,Canarium,Canarium_muelleri,1,long,0,AM,-17.11345,145.60134,13.7,0.85238202,467.8,16.0726056,34.1459854,548.814955,0.19,0.022,3.224,3.854,12.107,10147.895,20.31,2271.538,1187.94763,84.0134049,278.831451
2513,Buckton_2019,Buckton_2019_024,Lauraceae,Endiandra,Endiandra_microneura,1,long,0,AM,-16.1,145.4,18.2642069,NA,467.650121,NA,25.604732,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
2210,Soper_2014,Soper_2014_086,Fabaceae,Acacia,Acacia_shirleyi,1,long,1,EcM-AM,-17.3775,133.40972,21.481,NA,467.624,NA,21.7691914,NA,0.041,0.016,0.56,18.94,4.314,2389.632,26.836,589.567,551.766663,110.374878,421.560059
3837,Cernusak_2011,Cernusak_2011_68,Myrtaceae,Eucalyptus,Eucalyptus_coolabah,1,long,0,EcM-AM,-17.133,133.329,11.4,0.764,467.6,14.921466,41.0175439,612.041885,0.04,0.014,0.437,25.431,3.164,2389.632,26.655,674.59,630.542847,116.544281,410.080109
7855,Dong_2017,Dong_2017_333,Xanthorrhoeaceae,Xanthorrhoea,Xanthorrhoea_quadrangulata,0,long,0,AM,-34.005,138.959,7.83940397,NA,467.59851,NA,59.6472017,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.1479302,482.377899
168,Buckton_2019,Buckton_2019_006,Apocynaceae,Alstonia,Alstonia_scholaris,1,long,0,AM,-16.1,145.4,17.9948586,NA,467.570109,NA,25.983539,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
4216,Hayes_2014,Hayes_2014_147,Myrtaceae,Melaleuca,Melaleuca_systena,1,long,0,EcM-AM,-30.225661,115.064895,7.80690458,0.6165748,467.492159,12.6617316,59.8818846,758.208352,0.054,0.019,1.382,7.263,7.986,4726.842,19.844,454.919,427.828583,84.6181946,415.119568
6130,Schmidt_2003,Schmidt_2003_559,Pandanaceae,Pandanus,Pandanus_spiralis,1,long,0,NM-AM,-12.65,132.916667,12,NA,467.45,NA,38.9541667,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
2020,Schulze_2014,Schulze_2014_093,Fabaceae,Acacia,Acacia_prainii,1,long,1,EcM-AM,-29.748333,119.475833,14.844,NA,467.439,NA,31.490097,NA,0.033,0.013,0.658,6.655,5.807,2315,19.365,249.757,237.328568,28.1256638,625.198608
1962,Schmidt_2003,Schmidt_2003_685,Fabaceae,Tephrosia,Tephrosia_remotiflora,0,short,1,AM,-12.65,132.916667,25,NA,467.4,NA,18.696,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
341,Hayes_2014,Hayes_2014_092,Asparagaceae,Acanthocarpus,Acanthocarpus_preissii,0,long,0,AM,-30.274327,115.046991,14.6788827,1.2217314,467.393972,12.0148199,31.8412499,382.566884,0.08,0.024,2.031,8.915,6.15,4726.842,19.639,460.557,433.928558,84.2887497,405.059601
7853,Dong_2017,Dong_2017_271,Xanthorrhoeaceae,Xanthorrhoea,Xanthorrhoea_quadrangulata,0,long,0,AM,-32.321,137.954,9.48214616,NA,467.385014,NA,49.2910577,NA,0.061,0.017,0.764,6.726,17.834,1892.526,17.36,364.343,343.990479,29.7278442,537.123352
350,Hayes_2014,Hayes_2014_139,Asparagaceae,Acanthocarpus,Acanthocarpus_preissii,0,long,0,AM,-30.035418,115.005521,17.0443367,1.2634476,467.17534,13.4903393,27.4094175,369.762341,0.061,0.017,1.507,13.966,6.15,4726.842,20.161,430.281,398.766663,86.8314438,424.753906
5975,Wright_2019,Wright_2019_130,Myrtaceae,Lophostemon,Lophostemon_lactifluus,1,long,0,EcM-AM,-12.4528,131.1083,7.671,0.3995,467.1,19.2015019,60.8916699,1169.21151,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
2845,Grootemaat_2017_2,Grootemaat_2017_2_239,Meliaceae,Synoum,Synoum_glandulosum,0,long,0,AM,-33.578889,151.292222,19.4737011,1.13892836,467.030361,17.098267,23.9826193,410.061228,0.159,0.029,2.429,9.058,11.944,15049.842,18.142,1197.052,1007.96668,27.8615437,351.318665
4674,Schmidt_2010,Schmidt_2010_118,Myrtaceae,Eucalyptus,Eucalyptus_populnea,1,long,0,EcM-AM,-23.87,146.12,11.597,0.79388778,466.882,14.6078581,40.2588601,588.095716,0.051,0.026,0.665,4.354,5.314,3411.579,22.185,460.657,437.714294,56.9334259,522.508484
7322,Schmidt_2003,Schmidt_2003_393,Rubiaceae,Gardenia,Gardenia_megasperma,1,long,0,AM,-12.65,132.916667,10,NA,466.8,NA,46.68,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
7096,Wright_2019,Wright_2019_110,Proteaceae,Grevillea,Grevillea_decurrens,1,long,0,NM,-12.4528,131.1083,3.797,0.5458,466.8,6.95676072,122.939163,855.258336,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
3829,Cernusak_2011,Cernusak_2011_60,Myrtaceae,Eucalyptus,Eucalyptus_pruinosa,1,long,0,EcM-AM,-17.133,133.329,10.5,0.467,466.8,22.48394,44.4571429,999.571735,0.04,0.014,0.437,25.431,3.164,2389.632,26.655,674.59,630.542847,116.544281,410.080109
7052,Soper_2014,Soper_2014_032,Proteaceae,Grevillea,Grevillea_pteridifolia,1,long,0,NM,-12.43389,130.92278,8.339,NA,466.737,NA,55.9703801,NA,0.071,0.013,1.129,2.311,4.657,4896.368,27.487,1686.757,1241.82385,110.081345,165.396668
6348,Firn_2019,Firn_2019_404,Poaceae,Austrostipa,Austrostipa_nitida,0,long,0,AM,-31.7821,117.6108,23.9557687,0.67263686,466.717366,35.6147129,19.4824626,693.862311,0.045,0.009,0.689,6.445,5.507,4175.158,17.946,284.229,270.257141,50.6680794,538.788452
3763,Buckton_2019,Buckton_2019_127,Myrtaceae,Syzygium,Syzygium_graveolens,1,long,0,AM,-16.1,145.4,16.9171209,NA,466.705841,NA,27.5877818,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
3789,Cernusak_2011,Cernusak_2011_20,Myrtaceae,Eucalyptus,Eucalyptus_tectifica,1,long,0,EcM-AM,-13.077,131.118,8.8,0.681,466.7,12.9221733,53.0340909,685.315712,0.066,0.016,1.1,2.173,4.807,4533.526,27.308,1378.3,1085.14758,108.7388,191.09877
6339,Firn_2019,Firn_2019_299,Poaceae,Avena,Avena_barbata,0,short,0,AM,-36.2,143.75,31.802206,2.11923929,466.689226,15.0064253,14.6747438,220.215446,0.096,0.03,1.026,24.651,16.573,4478.895,16.162,349.505,332.047607,21.8274555,513.239868
7823,Buckton_2019,Buckton_2019_058,Vitaceae,Tetrastigma,Tetrastigma_crenatum,0,long,0,AM,-16.1,145.4,20.3050767,NA,466.680174,NA,22.9834234,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,68.535759,245.083084
6317,Firn_2019,Firn_2019_096,Poaceae,Poa,Poa_hiemata,0,long,0,AM,-36.874,147.254,14.2198534,1.43510358,466.671533,9.90859027,32.8183084,325.183171,0.283,0.066,5.214,6.024,27.022,10020.684,7.301,1377.352,761.633362,26.4882145,503.106079
1012,Hayes_2014,Hayes_2014_040,Dilleniaceae,Hibbertia,Hibbertia_hypericoides,1,long,0,AM,-30.168184,115.105706,11.3603413,0.2477219,466.635749,45.8592538,41.0758567,1883.70814,0.055,0.014,1.328,6.7,4,4726.842,19.948,456.314,427.109528,84.4702225,434.578369
342,Hayes_2014,Hayes_2014_097,Asparagaceae,Acanthocarpus,Acanthocarpus_preissii,0,long,0,AM,-30.226345,115.018378,17.267041,0.6897761,466.586796,25.0328202,27.0218155,676.43225,0.068,0.036,1.517,7.386,5.657,4726.842,19.564,452.681,426.566681,#N/A,396.39856
640,Schmidt_2010,Schmidt_2010_088,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.87,146.12,18.525,0.76163948,466.519,24.3225314,25.1832119,612.51946,0.051,0.026,0.665,4.354,5.314,3411.579,22.185,460.657,437.714294,56.9334259,522.508484
340,Hayes_2014,Hayes_2014_088,Asparagaceae,Acanthocarpus,Acanthocarpus_preissii,0,long,0,AM,-30.09049,114.998621,19.6547669,2.1349474,466.492655,9.20620665,23.7343265,218.503115,0.076,0.022,1.759,9.281,6.986,8016.579,19.767,446.624,416.961914,86.54229,413.35907
611,Dong_2017,Dong_2017_160,Capparaceae,Capparis,Capparis_umbonata,1,long,0,NM-AM,-14.126,134.387,16.3969397,NA,466.411103,NA,28.4450093,NA,0.046,0.018,0.596,4.085,2.493,5277.737,27.689,853.433,794.538086,115.324364,296.812286
6632,Dong_2017,Dong_2017_113,Proteaceae,Hakea,Hakea_chordophylla,1,long,0,NM,-18.906,137.069,4.78889123,NA,466.393803,NA,97.3907697,NA,0.042,0.025,0.497,12.551,6.807,1811.158,26.07,472.69,442.552368,104.762802,463.187897
308,Buckton_2019,Buckton_2019_093,Arecaceae,Normanbya,Normanbya_normanbyi,1,long,0,AM,-16.1,145.4,15.2534172,NA,466.376772,NA,30.5752322,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
631,Schmidt_2010,Schmidt_2010_026,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.51,146.52,7.145,0.31341276,466.337,22.7974126,65.2675997,1487.9324,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
7106,Wright_2019,Wright_2019_142,Proteaceae,Persoonia,Persoonia_falcata,1,long,0,NM,-12.4528,131.1083,6.618,0.6212,466.3,10.6535737,70.4593533,750.643915,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
2230,Soper_2014,Soper_2014_140,Fabaceae,Acacia,Acacia_aneura,1,long,1,EcM-AM,-23.51694,133.64917,15.505,NA,466.252,NA,30.0710739,NA,0.031,0.015,0.367,6.816,11.601,1240.947,21.012,285.805,270.771423,52.5859871,617.813049
3832,Cernusak_2011,Cernusak_2011_63,Myrtaceae,Eucalyptus,Eucalyptus_pruinosa,1,long,0,EcM-AM,-17.133,133.329,10.4,0.607,466.2,17.1334432,44.8269231,768.039539,0.04,0.014,0.437,25.431,3.164,2389.632,26.655,674.59,630.542847,116.544281,410.080109
6132,Schmidt_2003,Schmidt_2003_562,Pandanaceae,Pandanus,Pandanus_spiralis,1,long,0,NM-AM,-12.65,132.916667,12,NA,466,NA,38.8333333,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
6493,Niinemets_2009,Niinemets_2009_096,Podocarpaceae,Podocarpus,Podocarpus_elatus,0,long,0,AM,-33.783333,151.116667,9,1.764,466,5.10204082,51.7777778,264.172336,0.116,0.023,1.709,9.824,8.136,15049.842,18.019,1051.581,926.904785,28.2423897,402.29715
6012,Wright_2019,Wright_2019_341,Myrtaceae,Corymbia,Corymbia_bleeseri,1,long,0,EcM-AM,-12.4528,131.1083,8.74,0.508,466,17.2047244,53.3180778,917.322835,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
4659,Schmidt_2010,Schmidt_2010_043,Myrtaceae,Eucalyptus,Eucalyptus_melanophloia,1,long,0,EcM-AM,-23.51,146.52,7.927,0.31502197,465.958,25.163324,58.7811278,1479.12857,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
5781,Soper_2014,Soper_2014_026,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-12.43389,130.92278,11.434,NA,465.934,NA,40.7498688,NA,0.071,0.013,1.129,2.311,4.657,4896.368,27.487,1686.757,1241.82385,110.081345,165.396668
5980,Wright_2019,Wright_2019_193,Myrtaceae,Corymbia,Corymbia_bleeseri,1,long,0,EcM-AM,-12.4528,131.1083,5.914,0.4526,465.9,13.0667256,78.7791681,1029.38577,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
336,Hayes_2014,Hayes_2014_070,Asparagaceae,Acanthocarpus,Acanthocarpus_preissii,0,long,0,AM,-30.214053,115.010374,14.3413121,1.0789741,465.880954,13.2916186,32.4852391,431.781408,0.076,0.022,2.039,9.362,6.986,4726.842,19.564,452.681,426.566681,85.4014969,399.073486
5965,Wright_2019,Wright_2019_085,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-12.4528,131.1083,6.912,0.3743,465.7,18.4664708,67.3755787,1244.18915,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
776,Schmidt_2003,Schmidt_2003_703,Combretaceae,Terminalia,Terminalia_grandiflora,1,long,0,AM,-12.65,132.916667,11,NA,465.65,NA,42.3318182,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
6178,Buckton_2019,Buckton_2019_074,Phyllanthaceae,Cleistanthus,Cleistanthus_myrianthus,1,long,0,AM,-16.1,145.4,19.7037717,NA,465.517446,NA,23.6258039,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
1721,Hayes_2014,Hayes_2014_192,Fabaceae,Hardenbergia,Hardenbergia_comptoniana,1,long,1,AM,-30.093851,114.990058,18.3496735,0.6569606,465.307553,27.9311631,25.357811,708.273154,0.068,0.018,1.114,10.142,6.657,8016.579,19.767,446.624,416.961914,86.54229,410.01182
6321,Firn_2019,Firn_2019_139,Poaceae,Eragrostis,Eragrostis_sororia,0,long,0,NM-AM,-27.7348,151.1395,12.4570383,0.570526,465.254866,21.8343043,37.3487546,815.484073,0.081,0.024,1.401,9.571,16.037,8133.842,18.631,554.929,526.233337,41.4876137,500.579041
784,Wills_2018,Wills_2018_160,Combretaceae,Terminalia,Terminalia_microcarpa,1,long,0,AM,-17.17724,145.58667,24.02,5.80717388,465.2,4.13626327,19.367194,80.1078131,0.16,0.037,2.669,3.948,13.751,10147.895,21.299,1614.671,1131.16187,87.0468826,276.909363
2515,Buckton_2019,Buckton_2019_026,Lauraceae,Endiandra,Endiandra_microneura,1,long,0,AM,-16.1,145.4,17.9365541,NA,465.125249,NA,25.931695,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
1521,Dong_2017,Dong_2017_144,Fabaceae,Tephrosia,Tephrosia_leptoclada,0,short,1,AM,-17.896,137.101,14.2658049,NA,465.120562,NA,32.6038779,NA,0.04,0.022,0.623,15.218,7.793,2944.842,26.459,645.5,591.171448,104.496971,413.515076
3835,Cernusak_2011,Cernusak_2011_66,Myrtaceae,Eucalyptus,Eucalyptus_coolabah,1,long,0,EcM-AM,-17.133,133.329,10.5,0.573,465.1,18.3246073,44.2952381,811.692845,0.04,0.014,0.437,25.431,3.164,2389.632,26.655,674.59,630.542847,116.544281,410.080109
85,Geange_2017,Geange_2017_033,Apiaceae,Aciphylla,Aciphylla_glacialis,0,long,0,AM,-35.283,149.1167,20,NA,465,NA,23.25,NA,0.084,0.024,1.586,6.451,11.614,10419.737,13.826,620.243,570.700012,16.6300869,520.342285
6023,Wright_2019,Wright_2019_352,Myrtaceae,Corymbia,Corymbia_porrecta,1,long,0,EcM-AM,-12.4528,131.1083,7.33,0.394,465,18.6040609,63.4379263,1180.20305,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
3813,Cernusak_2011,Cernusak_2011_44,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-15.259,132.371,7.7,0.436,464.9,17.6605505,60.3766234,1066.2844,0.051,0.022,0.603,7.919,3.164,4575.316,26.967,868.39,819.161926,114.027397,339.974091
6174,Buckton_2019,Buckton_2019_020,Phyllanthaceae,Cleistanthus,Cleistanthus_myrianthus,1,long,0,AM,-16.1,145.4,22.2762812,NA,464.894255,NA,20.8694733,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
7073,Soper_2014,Soper_2014_163,Proteaceae,Hakea,Hakea_lorea,1,long,0,NM,-23.51694,133.64917,7.014,NA,464.877,NA,66.2784431,NA,0.031,0.015,0.367,6.816,11.601,1240.947,21.012,285.805,270.771423,52.5859871,617.813049
505,Wills_2018,Wills_2018_072,Atherospermataceae,Daphnandra,Daphnandra_repandula,1,long,0,AM,-17.17724,145.58667,37.85,2.87453282,464.8,13.1673571,12.2800528,161.69584,0.16,0.037,2.669,3.948,13.751,10147.895,21.299,1614.671,1131.16187,87.0468826,276.909363
3849,Cernusak_2011,Cernusak_2011_80,Myrtaceae,Corymbia,Corymbia_aparrerinja,1,long,0,EcM-AM,-22.994,139.945,8.9,0.554,464.7,16.064982,52.2134832,838.808664,0.03,0.031,0.395,26.93,10.778,527.421,25.016,260.981,241.457138,78.8211289,592.743347
7796,Schmidt_2003,Schmidt_2003_683,Taccaceae,Tacca,Tacca_leontopetaloides,1,long,0,AM,-12.65,132.916667,37,NA,464.6,NA,12.5567568,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
6175,Buckton_2019,Buckton_2019_021,Phyllanthaceae,Cleistanthus,Cleistanthus_myrianthus,1,long,0,AM,-16.1,145.4,21.9589225,NA,464.596268,NA,21.1575166,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
1713,Hayes_2014,Hayes_2014_163,Fabaceae,Acacia,Acacia_rostellifera,1,long,1,EcM-AM,-30.115121,115.006458,15.2801722,0.9143799,464.5562,16.710967,30.40255,508.056008,0.07,0.019,1.448,9.447,5.657,4726.842,20.064,443.452,414.06189,87.9694214,409.530396
335,Hayes_2014,Hayes_2014_066,Asparagaceae,Acanthocarpus,Acanthocarpus_preissii,0,long,0,AM,-30.22424,115.010676,10.8038996,1.0691291,464.446064,10.1053275,42.9887429,434.415325,0.071,0.02,1.646,8.263,5.657,4726.842,19.564,452.681,426.566681,84.6181946,396.508209
938,Hayes_2014,Hayes_2014_059,Cyperaceae,Lepidosperma,Lepidosperma_squamatum,0,long,0,NM-AM,-30.059799,114.983038,7.86076927,0.4190248,464.440501,18.7596757,59.0833397,1108.38429,0.065,0.018,1.512,8.243,6.986,8016.579,19.829,437.481,407.290466,86.2670288,411.358612
2007,Schulze_2014,Schulze_2014_045,Fabaceae,Acacia,Acacia_divergens,1,long,1,EcM-AM,-31.014,115.33,22.641,NA,464.317,NA,20.5077956,NA,0.074,0.023,1.374,9.228,10.957,6826.158,19.043,563.862,515.74762,75.7761231,374.146515
1927,Schmidt_2003,Schmidt_2003_258,Fabaceae,Desmodium,Desmodium_brownii,0,short,1,AM,-12.65,132.916667,19,NA,464.3,NA,24.4368421,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
3848,Cernusak_2011,Cernusak_2011_79,Myrtaceae,Corymbia,Corymbia_aparrerinja,1,long,0,EcM-AM,-22.994,139.945,9.6,0.648,464.3,14.8148148,48.3645833,716.512346,0.03,0.031,0.395,26.93,10.778,527.421,25.016,260.981,241.457138,78.8211289,592.743347
626,Schmidt_2010,Schmidt_2010_021,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.51,146.52,11.266,0.34576651,464.279,32.5826818,41.2106338,1342.75297,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
307,Buckton_2019,Buckton_2019_092,Arecaceae,Normanbya,Normanbya_normanbyi,1,long,0,AM,-16.1,145.4,14.8101909,NA,464.090871,NA,31.3359143,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
111,Geange_2017,Geange_2017_075,Apiaceae,Aciphylla,Aciphylla_glacialis,0,long,0,AM,-35.283,149.1167,21,NA,464,NA,22.0952381,NA,0.084,0.024,1.586,6.451,11.614,10419.737,13.826,620.243,570.700012,16.6300869,520.342285
93,Geange_2017,Geange_2017_051,Apiaceae,Aciphylla,Aciphylla_glacialis,0,long,0,AM,-35.283,149.1167,12,NA,464,NA,38.6666667,NA,0.084,0.024,1.586,6.451,11.614,10419.737,13.826,620.243,570.700012,16.6300869,520.342285
